postID,title,description,date,group
963,"Cuộc đua AI nóng lên ở Đông Nam Á, Trung Quốc; Microsoft phát triển mô hình riêng","Đông Nam Á thành điểm nóng AI với đầu tư từ các ""gã khổng lồ""; nhà đầu tư Trung Quốc đua nhau ứng dụng AI (DeepSeek) vào giao dịch; Microsoft xây dựng mô hình AI riêng cạnh tranh OpenAI; AI cũng được ứng dụng mạnh trong ngành dầu khí giúp tăng tốc khai thác, giảm chi phí.",2025-03-14T16:00:00+07:00,Thế giới
964,"Quy định mới về kinh doanh xăng dầu, bán thuốc trực tuyến, nông sản gặp khó","Bộ Công Thương ban hành TT18/2025 sửa đổi quy định kinh doanh xăng dầu (đảm bảo nhập khẩu/mua trong nước, báo cáo kho); Bộ Y tế đề xuất quy định mới chặt chẽ hơn cho bán thuốc trực tuyến; Malaysia siết điều kiện nhập khẩu nông sản từ Việt Nam.",2025-03-14T16:00:00+07:00,Hàng hóa
965,"Doanh nghiệp địa ốc nặng gánh nợ trái phiếu, TP.HCM yêu cầu DN nhà nước trả lại nhà đất hoang",Nhiều doanh nghiệp BĐS đối mặt áp lực dòng tiền do gánh nặng hàng chục lô trái phiếu đến hạn; Chủ tịch TP.HCM kêu gọi DN nhà nước trả lại nhà đất bỏ hoang; hơn 5.000 nhà trọ/chung cư mini TP.HCM có nguy cơ bị đình chỉ PCCC.,2025-03-15T16:00:00+07:00,Bất động sản
966,"Tranh luận về thu giữ TSĐB (NHNN giữ quy định cần thỏa thuận), chưa nên đánh thuế lãi tiền gửi, cần sàn giao dịch tiền số",NHNN cho rằng cần giữ điều kiện có thỏa thuận khi TCTD thu giữ TSĐB để cân bằng quyền lợi; chuyên gia cho rằng chưa nên đánh thuế lãi tiền gửi thấp; đề xuất lập sàn giao dịch tiền số Việt Nam có giám sát chặt chẽ.,2025-03-15T16:00:00+07:00,Tài chính
967,"Chính sách thuế quan Trump gây lo ngại suy thoái Mỹ, leo thang căng thẳng thương mại toàn cầu","Chính sách thuế quan tiềm năng của TT Trump gây lo ngại suy thoái kinh tế Mỹ, ảnh hưởng Tesla (cổ phiếu lao dốc), biến động chứng khoán Mỹ, làm xói mòn nhu cầu toàn cầu và leo thang căng thẳng thương mại Mỹ-EU-Trung Quốc, buộc doanh nghiệp tìm cách ứng phó.",2025-03-15T16:00:00+07:00,Thế giới
968,"VN-Index vượt 1300 điểm tháng 2, dòng tiền tỷ USD tiếp tục chảy vào chứng khoán","VN-Index bứt phá vượt 1300 điểm tháng 2/2025, thu hút hàng tỷ USD vốn đầu tư, kỳ vọng thị trường tiếp tục hấp dẫn tháng 3 và các tháng tới nhờ vĩ mô và nhiều doanh nghiệp tăng công suất đón chu kỳ tăng trưởng.",2025-03-15T16:00:00+07:00,Thị trường
969,"Cổ phiếu ngân hàng dẫn dắt thị trường 2025, BĐS và KCN (BCM +16%) cũng hút dòng tiền","Cổ phiếu ngân hàng tiếp tục là trụ cột thị trường tháng 2/2025 và được kỳ vọng cho cả năm nhờ 3 yếu tố hỗ trợ, trong khi cổ phiếu BĐS và BĐS khu công nghiệp (BCM tăng 16%) cũng thu hút sự chú ý dù không phải mã nào cũng tăng.",2025-03-15T16:00:00+07:00,Thị trường
970,"Quỹ ETF ngoại gần 11.000 tỷ cơ cấu danh mục (mua HPG, bán VIC, VHM, SHB), DN niêm yết đón sóng nâng hạng","Quỹ ETF ngoại quy mô gần 11.000 tỷ thêm mới cổ phiếu ngân hàng, dự kiến mua thêm lượng lớn cổ phiếu HPG trong khi bán mạnh VIC, VHM, SHB; nhiều doanh nghiệp đẩy nhanh niêm yết đón sóng nâng hạng thị trường.",2025-03-15T16:00:00+07:00,Thị trường
971,"Chung cư Hà Nội tiếp tục sốt giá (tăng 54% năm 2024), đất nền vùng ven tăng theo tin sáp nhập tỉnh","Giá chung cư Hà Nội tăng kỷ lục 54% năm 2024 và chưa hạ nhiệt, đất nền các tỉnh giáp ranh (Vĩnh Phúc, Phú Thọ, Hưng Yên, Bắc Giang) tăng giá mạnh do thông tin sáp nhập tỉnh và nhu cầu mua BĐS vùng ven Hà Nội tăng.",2025-03-15T16:00:00+07:00,Bất động sản
972,"Cần gỡ 5 nút thắt cho nhà ở xã hội, gói vay người trẻ khó tiếp cận, Hà Nội thêm 2 dự án NOXH Long Biên",VARS chỉ ra 5 nút thắt cần gỡ để khơi thông nhà ở xã hội; gói vay mua nhà lãi suất thấp cho người trẻ khó tiếp cận do thu nhập (cần 90 triệu/tháng) và nguồn cung; Hà Nội thêm 2 dự án NOXH gần 11ha tại Long Biên.,2025-03-15T16:00:00+07:00,Bất động sản
973,"Việt Nam hút đầu tư BĐS cao cấp (17.680 căn hàng hiệu kế hoạch), đề xuất thuế 20% lãi bán nhà",Việt Nam thành điểm đến đầu tư BĐS cao cấp hàng đầu ĐNÁ với 17.680 căn hàng hiệu trong kế hoạch; chuyên gia đề xuất đánh thuế 20% trên chênh lệch giá mua-bán nhà để chống lách thuế thay vì 2% hiện hành.,2025-03-15T16:00:00+07:00,Bất động sản
974,"Giá vàng lập kỷ lục vượt 3.000 USD/ounce, SJC có thể lên 100 triệu/lượng","Giá vàng thế giới lần đầu vượt 3.000 USD/ounce và vàng SJC lập kỷ lục mới với xác suất 70% lên 100 triệu đồng/lượng, khẳng định vai trò trú ẩn an toàn trước bất ổn chính sách Mỹ và thu hút nhà đầu tư mới.",2025-03-15T16:00:00+07:00,Hàng hóa
975,"Dragon Capital bị phạt 137,5 triệu đồng vì không báo cáo giao dịch dự kiến cổ phiếu HDB","CTCP Quản lý quỹ đầu tư Dragon Capital Việt Nam bị phạt 137,5 triệu đồng do không báo cáo về việc dự kiến giao dịch cổ phiếu HDB.",2025-03-15T16:00:00+07:00,Tài chính
976,"VND dự báo suy yếu cuối năm, ngân hàng cần hạ NIM hỗ trợ doanh nghiệp, siết kiểm soát lừa đảo",VND được dự báo có khả năng suy yếu cuối năm dù ổn định so với khu vực; chuyên gia kêu gọi ngân hàng hạ NIM hỗ trợ doanh nghiệp; ngân hàng siết kiểm soát chống lừa đảo tài chính gia tăng.,2025-03-15T16:00:00+07:00,Tài chính
977,"Dầu Brent vượt 70 USD, thép tăng, đồng giảm, cà phê biến động mạnh do cung thắt chặt, gạo giảm giá",Giá dầu Brent tăng lại mốc 70 USD/thùng; thép tiếp tục tăng nhờ nhu cầu TQ; đồng giảm do dữ liệu TQ; cà phê biến động mạnh do nguồn cung thắt chặt (Việt Nam khó mua); giá lúa gạo trong nước (giảm 100-150đ/kg) và gạo Ấn Độ giảm; bạc được dự báo hấp dẫn 2025.,2025-03-15T16:00:00+07:00,Hàng hóa
978,"Việt Nam đặt mục tiêu GDP trên 8% năm 2025, ưu tiên cải cách thể chế, hỗ trợ DN tư nhân (60% GDP, 85% lao động)","Để đạt GDP trên 8%, Việt Nam ưu tiên cải cách thể chế, hỗ trợ DN (đặc biệt khối tư nhân đóng góp 60% GDP, 85% việc làm), lưu ý mặt trái tăng trưởng nhanh và tác động AI lên lao động.",2025-03-15T16:00:00+07:00,Kinh tế
979,"FDI 2 tháng đầu năm tăng 35,5% (6,9 tỉ USD), XNK Móng Cái vượt 1 tỷ USD, thúc đẩy nhiều dự án hạ tầng lớn","Vốn FDI đăng ký 2 tháng đạt gần 6,9 tỉ USD (tăng 35,5%); XNK qua Móng Cái đạt hơn 1 tỷ USD; thúc đẩy các dự án lớn như cảng Cần Giờ xanh (129.000 tỷ), cao tốc Chợ Mới-Bắc Kạn (5.750 tỷ), metro Bình Dương (65.000 tỷ), mở rộng sân bay Cát Bi (340 tỷ), hồ Ea Tam (Đắk Lắk).",2025-03-15T16:00:00+07:00,Kinh tế
980,"EU tăng viện trợ Ukraine (40 tỷ EUR), đầu tư quốc phòng lớn; Nga dùng tiền số né trừng phạt dầu mỏ","EU kêu gọi tăng gấp đôi viện trợ quân sự cho Ukraine lên 40 tỷ EUR, tận dụng tài sản Nga đóng băng, đề xuất kế hoạch đầu tư quốc phòng lớn; Nga được cho là dùng tiền số/stablecoin giao dịch dầu mỏ với TQ/Ấn Độ né trừng phạt.",2025-03-15T16:00:00+07:00,Thế giới
981,"Mỹ lập kho dự trữ tiền số chiến lược, người dùng Pi Network lo mất Pi do chưa KYC, OpenAI và Musk đẩy nhanh phiên tòa",Mỹ thành lập Kho dự trữ tiền số chiến lược nhằm biến Mỹ thành thủ đô tiền số; người dùng Pi Network lo mất Pi do không kịp KYC; OpenAI và Elon Musk đồng ý đẩy nhanh phiên tòa về mô hình lợi nhuận.,2025-03-15T16:00:00+07:00,Thế giới
982,"ASEAN đẩy mạnh hỗ trợ SME, Việt Nam được dự báo vào top 30 tăng trưởng nhanh toàn cầu 2030","ASEAN thúc đẩy hỗ trợ doanh nghiệp siêu nhỏ, nhỏ và vừa về thương mại, kỹ thuật số; Việt Nam đóng góp lớn cho ASEAN và được DHL dự báo vào top 30 nền kinh tế tăng trưởng nhanh nhất toàn cầu năm 2030.",2025-03-15T16:00:00+07:00,Thế giới
983,"G7 tìm đoàn kết giữa căng thẳng, Canada có Thủ tướng mới Mark Carney, Cuba mất điện toàn quốc, Mỹ thông qua ngân sách tạm thời",G7 họp tìm đoàn kết trong bối cảnh căng thẳng toàn cầu; Mark Carney nhậm chức Thủ tướng Canada thay Justin Trudeau; Lưới điện Cuba gặp sự cố gây mất điện toàn quốc; Thượng viện Mỹ thông qua ngân sách tạm thời 6 tháng tránh đóng cửa chính phủ.,2025-03-15T16:00:00+07:00,Thế giới
984,"Thị trường TPDN 2025 dự báo tăng trưởng, tín dụng BĐS triệu tỷ tiềm ẩn rủi ro, giao dịch liên ngân hàng giảm","Thị trường TPDN dự báo tăng trưởng năm 2025 (nhóm TCTD dẫn dắt); tín dụng BĐS cao nhưng tiềm ẩn rủi ro; doanh số giao dịch liên ngân hàng tuần qua giảm (VND 2.426.280 tỷ, USD quy đổi 481.340 tỷ).",2025-03-15T16:00:00+07:00,Tài chính
985,"Giá nông sản biến động, cà phê có thể tăng cao, lúa gạo tăng trở lại","Giá cà phê, hồ tiêu giảm mạnh (16/3) nhưng FAO cảnh báo giá cà phê có thể tăng do thời tiết; giá gạo xuất khẩu và lúa gạo ĐBSCL tăng trở lại; giá chè xuất khẩu VN chỉ bằng 65% thế giới (1.633 USD/tấn 2 tháng đầu năm).",2025-03-16T16:00:00+07:00,Hàng hóa
986,"Ngân hàng chạy đua tăng vốn, lãi suất huy động tiếp tục giảm","Các ngân hàng đẩy mạnh tăng vốn điều lệ (TPBank duy trì LS 5,8%), chia cổ tức ""khủng"" bằng cổ phiếu, trong khi mặt bằng lãi suất huy động giảm (khoảng 20 NH giảm sau họp NHNN), đặt ra thách thức điều hành tiền tệ.",2025-03-16T16:00:00+07:00,Tài chính
987,"Trung Quốc đẩy mạnh kinh tế tầm thấp, AI và khai thác dầu khí siêu sâu","Trung Quốc phát triển kinh tế tầm thấp (100 dự án vào 2025), công nghệ AI (DeepSeek, Baidu) thúc đẩy thị trường vốn, khoản vay ngân hàng tháng 2/2025 giảm còn 1.010 tỷ NDT, và đạt cột mốc khai thác 150 triệu tấn dầu khí siêu sâu tại mỏ Tarim.",2025-03-16T16:00:00+07:00,Thế giới
988,"Chứng khoán VN được kỳ vọng vào sóng tăng dù có rung lắc, đón KQKD Q1","Chuyên gia nhận định TTCK có thể trong đợt sóng tăng đầu tiên, dù sẽ có rung lắc và áp lực chốt lời ngắn hạn quanh mốc 1.300 điểm, dòng tiền kỳ vọng vào nhóm cổ phiếu định giá rẻ, triển vọng tích cực và kết quả kinh doanh quý 1.",2025-03-16T16:00:00+07:00,Thị trường
989,"Kinh tế toàn cầu đối mặt sóng gió, châu Á tìm đối tác năng lượng mới","Sóng gió kinh tế lan rộng do thương chiến và bất ổn chính trị, châu Á chạy đua tìm đối tác năng lượng tái tạo mới trong bối cảnh giá nhiên liệu hóa thạch giảm, đặt bài toán khó cho Fed trong cân đối tăng trưởng - lạm phát.",2025-03-16T16:00:00+07:00,Thế giới
990,"Thị trường đối mặt cung vượt cầu, AI đe dọa môi giới, chính sách mới được đề xuất","Nhiều thị trường ĐNÁ (gồm VN) đối mặt cung vượt cầu, Shark Tank dự báo AI thay thế môi giới, HoREA đề xuất chính sách đặc thù nhà ở xã hội, luật mới siết điều kiện chuyển nhượng dự án và tranh cãi về thuế TNCN chuyển nhượng.",2025-03-16T16:00:00+07:00,Bất động sản
991,"Chính sách Trump gây biến động toàn cầu, từ thuế quan đến quân sự","Chính sách thuế quan của Trump gây tranh cãi (""logic thuế quan""), ông phát động tấn công Houthi, thu hẹp vai trò tướng Kellogg, đóng kênh tài chính dầu khí Nga, khiến tâm lý người tiêu dùng Mỹ chạm đáy và doanh nghiệp mất 5.200 tỷ USD.",2025-03-16T16:00:00+07:00,Thế giới
992,Việt Nam đẩy mạnh đầu tư hạ tầng giao thông và công nghiệp,"Hệ thống điều hành cao tốc Bắc-Nam sẽ khai thác năm nay, đề xuất nâng cấp sân bay Chu Lai 11.000 tỷ đồng (PPP), khởi công cao tốc Quy Nhơn-Pleiku (39.000 tỷ) năm 2025, Vĩnh Phúc và Hải Dương đẩy mạnh hạ tầng KCN/CCN.",2025-03-16T16:00:00+07:00,Kinh tế
993,"Kinh tế VN cải thiện chưa đạt kỳ vọng, Chính phủ thúc đẩy hạ tầng, gỡ khó doanh nghiệp","Hoạt động kinh tế 2 tháng đầu năm 2025 chưa đạt mục tiêu GDP 8%, Thủ tướng yêu cầu hoàn thành đường dây 500kV Lào Cai-Vĩnh Yên trước 31/8, thúc đẩy gỡ ""chốt hãm"" cho kinh tế tư nhân, giảm thủ tục cho DN thực phẩm và điều hành giá xăng dầu về Bộ Công Thương.",2025-03-16T16:00:00+07:00,Kinh tế
994,Giá vàng biến động mạnh trước cuộc họp FED và dự báo tăng,"Giá vàng tăng kỷ lục nhưng đối mặt rủi ro từ cuộc họp FED ngày 19/3, giới chuyên gia nâng dự báo năm 2025, tuy nhiên cần cẩn trọng mua vùng đỉnh 3.000 USD/ounce do lo ngại chính sách thuế quan Mỹ và căng thẳng thương mại.",2025-03-16T16:00:00+07:00,Thế giới
995,"Thỏa thuận kinh tế Việt Nam - Hoa Kỳ đạt 90,3 tỷ USD","Tổng giá trị các thỏa thuận kinh tế, thương mại ký kết giữa doanh nghiệp Việt Nam - Hoa Kỳ dự kiến triển khai từ năm 2025 khoảng 90,3 tỷ USD.",2025-03-16T16:00:00+07:00,Kinh tế
996,"Đồng Yên yếu bất chấp lương tăng, BoJ có thể giữ nguyên lãi suất","Đồng Yên mất giá dù lương tại Nhật Bản tăng, BoJ có thể giữ nguyên lãi suất 0,5% tại cuộc họp 18-19/3 do lo ngại kinh tế toàn cầu suy yếu và chính sách thuế quan Mỹ.",2025-03-16T16:00:00+07:00,Thế giới
997,"Tỷ giá USD giảm nhẹ tuần qua, Kho bạc Nhà nước tăng chào mua ngoại tệ","Tỷ giá trung tâm tăng 41 đồng/tuần lên 24.779 đồng (16/3), đà giảm USD chưa dừng, Kho bạc Nhà nước tăng chào mua ngoại tệ từ các ngân hàng thương mại.",2025-03-16T16:00:00+07:00,Tài chính
998,TPHCM công bố 10 đối tượng ưu tiên thuê nhà ở xã hội,"TPHCM ưu tiên 10 đối tượng thuê nhà ở xã hội do Nhà nước đầu tư bằng vốn ngân sách, sẽ lập danh sách thứ tự ưu tiên thay vì bốc thăm.",2025-03-16T16:00:00+07:00,Bất động sản
999,"Cổ phiếu xây dựng và vật liệu hưởng lợi từ ""sóng"" đầu tư công",Việc đẩy mạnh giải ngân đầu tư công năm 2025 được kỳ vọng tác động tích cực tới nhóm doanh nghiệp xây dựng hạ tầng và vật liệu xây dựng.,2025-03-16T16:00:00+07:00,Thị trường
1000,Khai thác Bitcoin đối mặt áp lực từ chính sách thuế quan Mỹ,Các công ty khai thác Bitcoin cân nhắc rủi ro và cơ hội đầu tư để duy trì cạnh tranh trước chính sách thuế quan của Mỹ.,2025-03-16T16:00:00+07:00,Tài chính
1001,Đề xuất điều chỉnh mức giảm trừ gia cảnh thuế TNCN đã lạc hậu,"Mức giảm trừ gia cảnh thuế TNCN áp dụng từ 2009 (sửa đổi gần nhất 2020) bị cho là lạc hậu, cần điều chỉnh để phù hợp thực tế và giảm thiệt thòi cho người nộp thuế.",2025-03-16T16:00:00+07:00,Kinh tế
1002,Bùng nổ xe điện tại Việt Nam đặt ra thách thức phát triển hạ tầng trạm sạc,"Thị trường xe điện Việt Nam bùng nổ, kéo theo ""cuộc chiến"" xe máy điện giá rẻ và nhu cầu cấp thiết phát triển hạ tầng trạm sạc, có thể tích hợp pin năng lượng mặt trời.",2025-03-16T16:00:00+07:00,Kinh tế
1003,Đế chế Tesla đối mặt khủng hoảng với biểu tình và kêu gọi bán tháo cổ phiếu,"Hàng trăm người biểu tình tại showroom Tesla, trạm sạc bị đốt cháy trong phong trào ""Tesla Takedown"", làn sóng kêu gọi bán xe, bán tháo cổ phiếu dâng cao chưa từng có.",2025-03-16T16:00:00+07:00,Thế giới
1004,Động thái của Warren Buffett gây chú ý giữa lúc vàng và chứng khoán biến động,"Giữa lúc giá vàng tăng kỷ lục và chứng khoán biến động, một động thái của Warren Buffett đang khiến cả thị trường chú ý.",2025-03-16T16:00:00+07:00,Thế giới
